0.0031603253868670712,0.00021906547772232443
0.00013127361134747126,3.1060451874509454e-05
6.655879718461942e-06,1.9747603801079094e-06
7.933967450262086e-07,4.960433397371844e-09
4.7361748343092684e-08,8.821934796433509e-10
0.0031603333844433543,0.000219051112903149
0.00013127249816949287,3.106241257184939e-05
6.655985191154438e-06,1.9744356796720584e-06
7.933793724879688e-07,4.950466766676495e-09
4.73602862104442e-08,8.835216447344862e-10
0.07508492424632564,0.07304883003234863
0.06345937197858637,0.06370449811220169
0.05585445147572142,0.05748370662331581
0.040759640830484306,0.023936595767736435
0.035687445578250016,0.021281132474541664
0.03334945694289424,0.02043168991804123
0.145832183105605,0.09334232658147812
0.11886590187038694,0.07200760394334793
0.09370300386633192,0.05344778299331665
0.07077696600130626,0.03982144594192505
0.05229538040501731,0.03611692413687706
0.04904669816746856,0.03299848735332489
0.042255708326896034,0.02833626978099346
0.03881986379962076,0.026708465069532394
